,Name,Colors_x,Year,Genre,Style,Link,Colors_y
906,Plaster Statuette of a Horse,"('French Bistre', 'Spanish Bistre', 'Earth Yellow', 'Earth Yellow', 'Gray')",1886,still life,Post-Impressionism,https://uploads3.wikiart.org/images/vincent-van-gogh/plaster-statuette-of-a-horse-1886.jpg!Large.jpg,Gray
907,Plaster Statuette of a Kneeling Man,"('Black Coffee', 'Light Yellow', 'Khaki', 'Light Salmon', 'Bulgarian Rose')",1886,still life,Post-Impressionism,https://uploads1.wikiart.org/images/vincent-van-gogh/plaster-statuette-of-a-kneeling-man-1886.jpg!Large.jpg,Black Coffee
907,Plaster Statuette of a Kneeling Man,"('Black Coffee', 'Light Yellow', 'Khaki', 'Light Salmon', 'Bulgarian Rose')",1886,still life,Post-Impressionism,https://uploads1.wikiart.org/images/vincent-van-gogh/plaster-statuette-of-a-kneeling-man-1886.jpg!Large.jpg,Light Yellow
907,Plaster Statuette of a Kneeling Man,"('Black Coffee', 'Light Yellow', 'Khaki', 'Light Salmon', 'Bulgarian Rose')",1886,still life,Post-Impressionism,https://uploads1.wikiart.org/images/vincent-van-gogh/plaster-statuette-of-a-kneeling-man-1886.jpg!Large.jpg,Khaki
907,Plaster Statuette of a Kneeling Man,"('Black Coffee', 'Light Yellow', 'Khaki', 'Light Salmon', 'Bulgarian Rose')",1886,still life,Post-Impressionism,https://uploads1.wikiart.org/images/vincent-van-gogh/plaster-statuette-of-a-kneeling-man-1886.jpg!Large.jpg,Light Salmon
907,Plaster Statuette of a Kneeling Man,"('Black Coffee', 'Light Yellow', 'Khaki', 'Light Salmon', 'Bulgarian Rose')",1886,still life,Post-Impressionism,https://uploads1.wikiart.org/images/vincent-van-gogh/plaster-statuette-of-a-kneeling-man-1886.jpg!Large.jpg,Bulgarian Rose
908,Plaster Statuette of a Male Torso,"('Teal Blue', 'Cadet Blue', 'Gunmetal', 'Gray', 'Isabelline')",1886,still life,Realism,https://uploads8.wikiart.org/images/vincent-van-gogh/plaster-statuette-of-a-male-torso-1886.jpg!Large.jpg,Teal Blue
908,Plaster Statuette of a Male Torso,"('Teal Blue', 'Cadet Blue', 'Gunmetal', 'Gray', 'Isabelline')",1886,still life,Realism,https://uploads8.wikiart.org/images/vincent-van-gogh/plaster-statuette-of-a-male-torso-1886.jpg!Large.jpg,Cadet Blue
908,Plaster Statuette of a Male Torso,"('Teal Blue', 'Cadet Blue', 'Gunmetal', 'Gray', 'Isabelline')",1886,still life,Realism,https://uploads8.wikiart.org/images/vincent-van-gogh/plaster-statuette-of-a-male-torso-1886.jpg!Large.jpg,Gunmetal
908,Plaster Statuette of a Male Torso,"('Teal Blue', 'Cadet Blue', 'Gunmetal', 'Gray', 'Isabelline')",1886,still life,Realism,https://uploads8.wikiart.org/images/vincent-van-gogh/plaster-statuette-of-a-male-torso-1886.jpg!Large.jpg,Gray
